color,size,region,x4,treatment,weight,label
red,small,east,0.8059963364598108,1,1.0,0.7965321919503674
red,small,west,0.10320620767275916,1,1.0,2.0631546822680074
red,large,east,-0.03187915874093247,0,1.0,0.5318125569289331
green,large,north,0.755690930838161,0,1.0,1.9505218132757445
red,small,east,-1.6751985253176467,0,1.0,-1.8087937601476882
blue,large,east,-0.15481504496471166,1,1.0,0.9294913697256135
blue,medium,north,0.5352837444514749,1,1.0,3.0084524287483547
green,small,east,0.6226157896493646,1,1.0,-2.811349053914345
green,medium,north,-0.9224147851235964,0,1.0,0.6099112359173534
blue,large,east,-0.02993132253247272,1,1.0,1.081950314865365
red,medium,north,-1.5100875252731667,0,1.0,0.16555482780794317
green,large,south,-0.16111524759546625,0,1.0,0.43853478910528765
blue,small,east,0.7574320972585161,1,1.0,-0.7890025755007225
blue,medium,south,-1.5434511833872762,0,1.0,-1.3451046776323516
blue,medium,south,0.20885263964160844,1,1.0,-2.172499152366936
red,small,east,-0.2332207031381255,1,1.0,1.1742788307795775
red,small,west,-1.0685435513075972,0,1.0,0.08330827151470954
blue,medium,east,-0.17680510599244456,0,1.0,0.193647496504324
blue,small,east,0.6934412150059264,1,1.0,0.2874323395537344
blue,small,north,2.547165837593206,0,1.0,0.9100604134936751
red,large,south,-1.5810533854725894,1,1.0,1.0845853217443011
green,small,west,-2.1156222989681193,1,1.0,-2.0385406039339475
green,large,east,0.5701162573030323,1,1.0,-0.04969838702481211
blue,large,south,-1.1507919147702335,1,1.0,-0.5064209136942142
blue,large,east,3.0171813124700715,1,1.0,2.2489539348569325
blue,small,west,1.142179137484582,0,1.0,-0.5712379379152855
green,medium,east,-0.6749117988742737,1,1.0,-1.3390630019791456
red,small,east,0.6295473402469953,1,1.0,1.7587195560738031
red,small,west,0.820340552425068,0,1.0,-0.018541015815613848
blue,medium,north,0.3531461040369943,1,1.0,3.1310918634352536
blue,large,west,-0.2860966722825054,1,1.0,2.5408988408749345
green,small,north,-2.608979926232964,1,1.0,-0.6736616530005995
green,small,east,-1.1388808668574635,0,1.0,-1.263142691511098
blue,small,west,0.4997263543842948,1,1.0,1.0954872828058133
blue,medium,west,0.17581900577487072,0,1.0,-0.24214568263245112
blue,medium,west,0.27373049514261166,1,1.0,2.049039636736766
blue,large,west,0.21275604126617748,1,1.0,2.4740839167153283
green,small,north,1.7691892961776705,1,1.0,0.48174148950506457
green,large,east,-0.5995448283838358,0,1.0,0.8858576090178124
red,medium,west,-0.31987987988907396,0,1.0,0.33321122106225054
green,medium,east,0.4881337995927921,0,1.0,0.42067358862428567
green,medium,north,-1.5038976977232885,1,1.0,1.2613547178837354
red,large,south,-0.47112343429149517,0,1.0,0.26932509294900486
blue,small,east,0.8714003025749169,0,1.0,-0.5890951453127794
green,medium,north,0.09444973938633433,0,1.0,0.49339995924053126
red,medium,south,-0.4843880471854559,1,1.0,-1.2713632234221035
blue,medium,north,1.00333425528829,1,1.0,2.717530853700117
blue,small,north,0.2904729728448963,0,1.0,-0.2826399225151903
red,small,east,-1.8759516314389275,1,1.0,0.5220057210128961
red,large,east,-0.6356269765875228,0,1.0,1.3169140908533457
green,medium,west,-0.8676644552803652,1,1.0,-0.07668191260028173
green,small,south,-0.36787050834565754,1,1.0,-4.03259166306435
red,medium,north,-1.4204946348530754,0,1.0,0.4466003648227617
green,small,east,-0.02501899169244113,1,1.0,-1.8783265902566928
green,medium,south,0.05222378321705935,1,1.0,-2.95643305262572
red,medium,east,-0.49759074602824493,1,1.0,2.3017075933410722
red,medium,south,-1.2755833297166197,1,1.0,-1.116437309076537
red,large,west,0.2220844873893263,1,1.0,4.031932193627781
red,small,south,0.9308171209082743,1,1.0,-1.0197029104903843
red,large,north,-0.6081387530494894,1,1.0,4.583129822273591
blue,large,north,1.0531588001382006,0,1.0,2.418988606941063
red,large,east,1.0361974123025999,0,1.0,1.8827797383043552
blue,small,south,-0.4537315457207017,0,1.0,-1.7001324802561972
red,small,south,0.8426455926394599,1,1.0,-0.27494882094449713
red,large,south,1.081302548482178,0,1.0,0.39766283249167844
red,large,west,1.55152023173899,0,1.0,1.7746003130319015
green,medium,east,1.1820638303561426,1,1.0,-0.15331847233229995
green,large,north,0.6275486650176614,1,1.0,2.042060141556146
green,medium,north,1.8241493361356826,1,1.0,1.2499238894519251
blue,large,west,-1.001099171827691,0,1.0,0.36105829152389246
green,small,north,-0.43268853579691097,1,1.0,-0.2554367046721173
blue,medium,north,0.4893927947350344,1,1.0,3.29778687511183
blue,small,south,0.5837886823714931,0,1.0,-0.8146990788156436
red,large,south,2.560352011309621,1,1.0,1.4241525345394912
blue,medium,north,0.053931499173812604,0,1.0,0.9130903407447795
red,medium,north,-0.37648250536412503,1,1.0,4.7357775030142095
green,large,west,1.2637859488008176,1,1.0,0.8871881010518899
blue,small,east,-1.213234693832692,1,1.0,0.036908750772292054
green,medium,east,1.196157070495384,1,1.0,-0.6841094487604701
red,small,north,0.3602957207173534,0,1.0,0.09652966209418809
blue,medium,south,0.23411838141925578,1,1.0,-1.6114935946399465
green,large,east,-0.7301678810034994,1,1.0,-0.9379663457096167
red,medium,north,0.5841727766708354,1,1.0,4.711168479093489
green,medium,east,1.5047751356901518,0,1.0,0.16601687777717045
green,large,north,0.627111503638529,1,1.0,2.1141971433722797
red,large,north,-0.2839854597935869,0,1.0,1.0993715733852634
red,small,south,-0.1854982715851637,0,1.0,-1.2633137633326172
green,small,west,0.6417296942391799,0,1.0,0.11648241515332802
green,medium,east,-0.1126213283342366,0,1.0,0.6103127492140373
red,large,east,0.7846449224366405,0,1.0,1.2925745731305833
blue,small,north,0.9573127742315293,0,1.0,-0.5535991330306461
blue,medium,north,-0.33097023921039975,1,1.0,2.1374215194518493
green,small,east,-1.2109757403043588,1,1.0,-2.5052387045559623
red,small,south,0.2387418104730518,0,1.0,-1.0469930497810638
blue,large,south,0.3341837393142645,1,1.0,-1.5210316576728267
red,small,west,1.1416718276035298,0,1.0,-0.3040622318376317
green,small,east,1.0301494210865039,1,1.0,-1.9296872278540471
red,medium,south,-1.447320580815846,1,1.0,-0.7322032584021266
red,small,south,-1.4502992126117764,0,1.0,-1.8172716958682855
green,small,east,-2.3402366162486836,0,1.0,-2.1192642484920885
blue,small,south,1.5578265340916368,0,1.0,-2.046330330838504
blue,large,south,-0.9932289375895632,1,1.0,-1.152205723946345
blue,large,west,0.8316403415200282,0,1.0,1.520977315045546
green,medium,north,2.8738485592225573,1,1.0,2.860937297003713
blue,small,east,-0.5028802338412175,1,1.0,0.06176469867868384
blue,small,south,-0.784977343461131,1,1.0,-2.597189402417146
blue,small,west,-0.09831718821215626,1,1.0,0.24047408522489674
blue,medium,north,-1.5232591454888524,1,1.0,1.3129821908695285
green,large,west,-1.2374495851767717,0,1.0,1.5483289439667722
green,medium,west,2.7524143017158607,0,1.0,0.17678635039796098
blue,medium,north,-1.6456965833958548,0,1.0,0.06753776134065542
red,large,south,0.8422932331887034,1,1.0,0.9958663768005729
blue,large,west,0.15365679233771604,1,1.0,2.321685241888591
green,medium,east,0.6987535327012964,0,1.0,-0.1859623851681232
blue,medium,east,0.567946279105617,1,1.0,1.1187983840679872
blue,large,west,1.3933593143559193,1,1.0,1.9678223884663508
red,small,north,-0.5429741160422223,1,1.0,2.5391953834123977
blue,medium,north,-1.7964262138799159,0,1.0,1.1826247510378574
red,small,west,0.32543296570192454,1,1.0,2.2342583118687114
red,large,west,-1.1312249961417302,1,1.0,2.767868677285354
red,large,west,1.2154399575699608,0,1.0,1.927250791206724
red,small,west,0.7018066239110857,1,1.0,2.456387510572891
green,large,west,-1.4600418671211617,1,1.0,0.23908074916791494
green,large,east,0.7489153380820394,1,1.0,-0.18546656224182484
blue,large,south,0.32775135093910673,1,1.0,-1.7827109813433728
blue,small,east,-0.46829900812502867,0,1.0,-0.4535062774702884
red,large,south,1.0892806110731912,0,1.0,0.8475636469581015
red,small,west,0.7355707951176934,1,1.0,2.5011886655281073
red,medium,east,-0.41462448977585803,0,1.0,0.6260164268972016
blue,medium,east,1.6953048065860628,0,1.0,0.5519873697377524
red,small,east,1.1839395970013629,1,1.0,2.0474134415925973
blue,small,south,0.7398398149556445,0,1.0,-1.3922053201886553
blue,small,north,0.7261619994995748,0,1.0,-0.022252480323112823
blue,small,east,-0.5198551213350158,1,1.0,-0.5725255771406326
green,large,north,0.6616645495402528,0,1.0,3.6695264464286423
green,medium,east,0.6998548474898546,1,1.0,-0.6843533197422647
red,large,east,-0.8628931390317938,1,1.0,2.37408829632015
blue,small,west,-0.07813152100555405,1,1.0,1.2972539034569524
blue,large,north,-0.4518904990649817,1,1.0,4.268312466886633
blue,medium,south,0.5206697270880705,1,1.0,-0.868750000213848
green,large,south,-0.00603688773780924,1,1.0,-2.230545583715765
red,medium,west,1.4078291520602195,1,1.0,2.6976771363128695
green,small,east,0.760777438531217,0,1.0,-0.9041672880319578
red,large,south,-0.5094879811016593,0,1.0,0.2492564409873968
blue,small,north,0.2357871000377718,1,1.0,0.9570651217074336
red,large,west,0.5373731290377088,0,1.0,1.174725412020481
blue,small,east,0.45572807135077564,1,1.0,-0.4571114257398598
red,large,south,-0.20618507456092758,1,1.0,0.5094479746715719
green,large,south,-0.3736393154270793,1,1.0,-0.8873570321993942
red,medium,south,-0.5826651362793736,0,1.0,-0.02552167381724546
blue,medium,south,-1.1315129453642052,1,1.0,-2.2035690197130737
blue,medium,south,0.8554940267073008,0,1.0,-0.6831543792606878
blue,medium,east,-0.6803280100526035,1,1.0,0.6809572029703359
green,large,west,-0.7938884940048211,0,1.0,0.8929587033886607
red,small,west,-0.2702707737597307,0,1.0,-1.3168346713755734
red,large,north,1.377300899671609,1,1.0,6.201656799201946
blue,small,south,-1.2094216971779415,1,1.0,-3.4012868784352017
blue,large,south,0.11578859362770856,0,1.0,0.02644553470320593
red,medium,east,-1.7758108340356766,1,1.0,1.2550480208984645
blue,medium,east,-0.6818770202168161,0,1.0,-0.8975642094183133
red,small,north,-1.3816751422518359,1,1.0,2.359589310959487
red,medium,east,0.7385729209501319,0,1.0,0.7030526690104727
red,large,east,1.0082365438438112,0,1.0,0.8949030713869245
green,medium,west,0.4417132266821107,1,1.0,-0.6661045223179931
red,medium,west,-0.02201111214495056,0,1.0,0.8757622056234767
red,small,north,0.43721564740380375,0,1.0,0.2916272597967551
red,medium,west,1.4666517667126353,0,1.0,0.46695923461524624
blue,medium,west,-1.059899320445777,0,1.0,0.6428842122741776
green,small,west,0.7046784418378667,1,1.0,-1.1286744134236324
blue,small,east,0.9087244475553349,1,1.0,0.05663928897373499
blue,large,west,0.9741210208860734,0,1.0,2.0838599984838204
blue,large,north,1.7846111259441917,1,1.0,4.0353758866443785
blue,large,west,-0.9867423613397964,0,1.0,1.5641459974233367
red,large,north,-0.7732051397036054,1,1.0,5.722473944873858
blue,large,east,-1.1014111226229166,0,1.0,0.42290320101235396
green,large,east,-0.37711087185788933,1,1.0,-0.34291865174961167
red,small,west,0.9573350157182718,0,1.0,-1.2895057189231893
blue,small,west,-1.0727476881307638,1,1.0,0.13292922919674985
blue,small,east,-0.010021540051034974,0,1.0,-0.7086784046926873
green,large,west,-0.783344474038927,0,1.0,1.4108715953221578
red,small,west,-0.41279727203433947,1,1.0,1.982825749792739
green,large,north,1.6937573997991997,0,1.0,2.7996151844306616
green,medium,east,-2.566720925998119,1,1.0,-2.34862350586333
blue,medium,west,0.7988719186196009,1,1.0,1.2772464892648416
green,large,south,-1.998704506399868,1,1.0,-2.3843297350378636
red,small,west,0.8470643139070471,0,1.0,-1.0923928570199448
red,small,west,0.12183844405377685,0,1.0,0.6165787123519673
red,large,west,0.051011239956036965,0,1.0,1.1602397349430422
green,small,north,0.20157132088421179,1,1.0,-0.07660528739339934
blue,large,south,-1.1210085261337106,0,1.0,-0.5389711899025931
green,small,west,-0.5387126043563065,0,1.0,-1.8048128589804326
blue,large,west,0.5890622181742718,1,1.0,2.5960617868913936
green,medium,north,0.005367741982304774,1,1.0,0.9657513736592083
green,medium,east,1.3889115202916897,0,1.0,0.3909866710262728
blue,small,north,0.49100438857027,1,1.0,1.6725819269216422
red,small,north,0.22760200115239398,0,1.0,0.11561741901590367
red,medium,north,0.9058767495093305,1,1.0,5.650276748235216
blue,medium,east,0.38379991282258225,1,1.0,0.5219903821403102
green,medium,east,-0.5947999564340796,1,1.0,-1.1664809135203953
blue,large,east,-0.15931476197964092,0,1.0,0.44589851174670614
green,large,west,-2.2718132953713237,0,1.0,0.5072488245599547
green,large,west,-0.24343339347599746,0,1.0,0.6138862862587119
green,large,east,-0.28888904198036125,1,1.0,-0.37276436867136065
blue,small,west,2.4285257836077383,0,1.0,0.2569975755089382
red,small,north,-0.6040834128172247,0,1.0,-0.2162733013191851
blue,medium,north,0.989694480377538,1,1.0,3.0614419076412354
green,large,south,1.1636431397410096,1,1.0,-1.494700732425537
green,small,west,-0.9858230998868804,1,1.0,-1.3761641941067704
red,small,north,-1.608572786769925,1,1.0,1.9576703903224657
green,small,south,-0.09536996096801775,1,1.0,-3.870612731305169
green,small,south,-1.1655258900523693,0,1.0,-2.4114273735088694
red,small,south,1.019378111619746,0,1.0,-1.4133362434328796
red,large,north,-0.07537496957882572,0,1.0,1.2268826861530622
green,small,west,0.32024366668206916,1,1.0,-1.8839530535191462
green,small,east,1.1269615044270966,0,1.0,-0.5331034295525208
red,medium,south,2.013036505234069,0,1.0,-0.36577479080101316
green,small,north,0.4324693577874703,1,1.0,-0.24589418927030104
red,large,north,-1.242347921120189,1,1.0,4.029002825817289
green,medium,west,1.2520232900580712,1,1.0,-0.07664415637394487
blue,large,south,-1.5967531999438336,1,1.0,-1.3999064782248842
red,small,west,0.9911192664669494,0,1.0,-0.7275872816686301
blue,small,south,0.3035366405600694,1,1.0,-2.929375134038197
green,small,north,-0.9813956956357522,1,1.0,6.736026681618407E-4
blue,medium,east,0.7501387982898948,0,1.0,0.848607626709464
green,medium,south,1.159968326662966,1,1.0,-3.8118622797551374
blue,medium,west,0.09649445989547942,1,1.0,1.4602095246594256
green,small,west,0.7899514521688814,1,1.0,-1.1084292693226865
red,small,east,-0.9908910240320553,1,1.0,1.1966631302739363
green,large,east,-0.7201591711560652,1,1.0,-0.45850005393532556
green,small,north,-0.8891681763413346,1,1.0,-0.14667215097684627
green,medium,south,1.3036674012969656,0,1.0,-0.5448515810499491
green,large,north,-0.7037273180614462,0,1.0,2.4731670504901886
blue,small,east,0.2882856446740936,0,1.0,-2.1051671628322732
green,small,west,0.08739609051660718,1,1.0,-1.4729389021582568
green,large,south,0.525988023976203,0,1.0,1.6359357783133588
blue,large,west,0.49717725968120063,0,1.0,1.5577144615717067
green,small,south,-1.5454786439997266,0,1.0,-2.6942185310489863
green,large,north,-0.13495930085799904,0,1.0,0.9096840198455263
red,large,west,-0.6531570473368528,1,1.0,2.5909631251450342
blue,medium,south,-1.0808395741456143,1,1.0,-2.8692994209544684
red,small,north,1.1471989445666033,1,1.0,4.230179219493371
blue,large,south,-0.04345427901501966,1,1.0,-1.3643911583206867
blue,small,west,-1.7345823934270184,0,1.0,-1.823218655250265
red,medium,north,-0.7210890742165703,1,1.0,4.40461748637067
red,large,east,-0.5202293625160581,1,1.0,1.821405415806365
red,small,south,0.5191708031997638,1,1.0,-1.0181265289926393
red,large,east,-0.10221311364122258,1,1.0,2.47512086299517
green,medium,west,1.533422437673231,1,1.0,1.0484045403952955
blue,medium,north,1.351815005802304,1,1.0,3.1498114151336556
green,small,north,0.7695976836184709,1,1.0,-0.19373624735928108
green,small,west,-0.3926630669279726,1,1.0,-1.3089604485373225
green,small,east,-1.3078449944773862,0,1.0,-2.0378911466072296
green,medium,east,1.6160437890703934,1,1.0,-0.6714388749077774
blue,small,east,-0.054099578219448656,0,1.0,-0.507289379490302
red,medium,west,-0.3444401923356838,0,1.0,-0.08879191449104579
red,large,east,-0.4131327266414135,1,1.0,2.76534883335822
green,medium,north,-0.23183931588105347,1,1.0,1.5881024819804863
red,large,north,0.41811421051620723,0,1.0,2.0532047575587415
green,small,east,1.3684483406183263,1,1.0,-1.1251768557588544
green,large,east,-1.6514664698458508,0,1.0,-0.08976758506698079
red,small,west,1.181180098093402,1,1.0,2.4960495345156057
green,large,north,0.08156556905055252,0,1.0,1.6485573545121548
red,large,east,-0.043992865538552306,1,1.0,3.15419522289648
blue,large,north,-0.1944187450789705,0,1.0,1.9092526808661476
blue,large,west,-0.014293215665004966,0,1.0,1.9826580579976498
red,small,west,-0.06021362626596465,0,1.0,-0.7068844344013208
red,small,west,1.2135395214859872,0,1.0,-0.78030456430803
blue,small,west,1.7361370601753692,0,1.0,-0.2376618013562424
green,small,south,0.4295613935733902,1,1.0,-4.512754615741732
red,large,south,0.22221045891253183,1,1.0,0.9569842903690642
blue,medium,west,2.1426471924833077,0,1.0,1.25701166818369
red,large,north,1.142696205661169,1,1.0,5.249067825163089
red,large,east,0.4644676576951439,0,1.0,1.4340522206339563
red,small,north,-0.6202866042019429,1,1.0,2.882672226950972
green,small,north,-0.6837311798326775,1,1.0,0.09296810699113067
blue,medium,north,-1.5989765543846366,1,1.0,1.579767726995581
green,large,west,-1.3892089881639271,0,1.0,0.6685417509207092
red,small,east,0.4823866682409825,0,1.0,0.3023272819413316
green,large,north,0.24396971251319674,1,1.0,2.427265947694432
blue,medium,east,-0.06372875932518779,0,1.0,0.701755407120695
red,medium,west,-0.793876483276269,0,1.0,0.2032301848800423
green,small,east,1.8840784177226901,1,1.0,-1.48820819002215
green,medium,north,-1.3416051406329499,0,1.0,-0.4020751131886112
green,large,south,0.7355255339575341,1,1.0,-2.0629906987473277
blue,medium,east,1.4081228926635476,0,1.0,-0.2955667482027334
red,large,east,0.01292597613311277,0,1.0,1.7718116473180006
red,small,south,0.6055874542534943,0,1.0,-1.7976412662191237
green,large,west,-0.07392143356262638,0,1.0,1.2148105317438262
blue,large,south,1.3219993659718319,1,1.0,0.41279356410076073
green,medium,north,-0.7731887291682766,1,1.0,0.6314366966241549
blue,medium,south,1.148321746340324,0,1.0,-1.4328756972002374
blue,small,west,0.5900645340441224,0,1.0,-0.6808279098097045
blue,medium,east,1.4579034478583,1,1.0,0.9448370302252468
red,large,east,0.004219094171295861,1,1.0,3.1258530695019013
green,large,east,0.01886139723186705,1,1.0,-0.20821655423677682
green,small,south,-0.973976354367039,0,1.0,-2.199176891040168
blue,large,north,-1.0492671953818384,1,1.0,3.21939257093917
blue,large,west,-0.5435044369676205,1,1.0,2.0360346172777883
green,large,north,0.9055503469913438,0,1.0,1.8387728753964057
green,medium,north,-1.5256268241663065,0,1.0,-0.06976313333089507
green,medium,south,0.6073936897735978,1,1.0,-3.6568970923389905
red,medium,north,-0.775077552312362,0,1.0,0.342818040356697
green,medium,south,-0.47593257255333576,1,1.0,-3.099123235462658
blue,small,west,1.1815582953450554,1,1.0,1.7815167028910497
green,large,north,1.061942450491705,0,1.0,1.9799056385678055
green,large,west,0.47038121981596265,0,1.0,2.532304132147425
red,large,west,-0.019603804597458082,1,1.0,3.630763722302626
red,large,north,1.1961619690942962,0,1.0,2.282451002869248
green,medium,west,0.45185218520367504,1,1.0,0.3067484075456057
red,large,south,1.442720539502935,1,1.0,1.420422030738888
red,large,west,0.5985352463174177,1,1.0,4.291963345081329
green,medium,south,-1.4629390858646913,0,1.0,-0.7923223663785105
blue,small,east,-0.8197447718011012,0,1.0,-0.31182352092787424
red,large,south,0.6155453564327156,1,1.0,0.8601227456301972
blue,medium,east,0.6860532074564246,0,1.0,0.1888463935750852
green,medium,east,-0.9373401600387498,1,1.0,-0.9795511106206722
green,small,west,0.5106257587393358,0,1.0,-0.4232980221395746
red,medium,east,-1.0230854680570067,1,1.0,1.5707523691800296
blue,medium,west,-0.937829045530845,1,1.0,0.6420122868658398
red,small,east,1.0737036053396323,0,1.0,-0.7251054226738519
red,medium,south,-1.1793844281594419,0,1.0,-0.5985903177591951
blue,large,south,0.2039924654823742,1,1.0,-1.4232088590394087
green,large,east,-2.188986463168046,0,1.0,-0.8399534587812868
blue,large,north,-0.0546454989518946,1,1.0,3.3192656050874274
red,large,north,0.07614077435550559,0,1.0,1.9280307295584125
blue,large,south,-0.877462290608484,1,1.0,-0.15492852685101488
green,large,south,-0.7689304668386726,1,1.0,-3.379513946233131
green,large,west,0.062386380770889004,0,1.0,0.5352415010016356
red,large,west,0.5532375484519273,0,1.0,1.1316071024177958
red,medium,west,0.2080885513481064,1,1.0,2.6742973289311243
green,medium,west,-0.8746531860745405,0,1.0,-0.45811103726278474
green,medium,south,1.5000072700289793,1,1.0,-2.9655528407042846
green,small,north,0.10528813593871554,1,1.0,0.599120129104423
blue,small,south,0.052056351515235744,0,1.0,-1.9278677616440323
green,small,north,-0.47805464574223117,0,1.0,0.39835277781455414
green,small,east,0.3246193052567387,1,1.0,-1.2456707754544991
green,large,east,-1.797979519717002,0,1.0,0.1061346462849464
blue,medium,west,2.996034297419614,1,1.0,1.9286703981621007
green,small,east,0.40367414322110096,0,1.0,-0.11896685775900395
blue,large,south,0.9240254502047577,0,1.0,0.4736365740811773
blue,large,east,-2.2772002677496963,1,1.0,1.2097790231481755
blue,large,west,-0.7056106689726158,1,1.0,2.475712673012271
blue,medium,east,-1.175964799794009,1,1.0,0.5206264013321762
red,small,south,0.2215634739368195,0,1.0,-1.560870282230948
green,medium,south,0.9752380221689098,1,1.0,-3.295544580787714
red,large,north,-2.375053616316511,1,1.0,4.0583798531900745
red,small,north,0.2165895529095216,0,1.0,-0.6324023031271779
green,large,east,-1.3249594072336341,0,1.0,0.9680033825045025
green,medium,east,1.4392833203128925,1,1.0,-0.1630236273330905
blue,medium,west,2.7571747979540553,1,1.0,1.6310555733362233
blue,small,south,-0.010167928300699909,1,1.0,-2.022680075859275
blue,large,east,-0.06305947679755845,0,1.0,0.3926795688986713
red,small,south,-0.4572817686833214,1,1.0,-1.4578152639903472
green,small,south,1.1012874600076614,1,1.0,-4.017674476300109
blue,medium,south,0.16311541834775925,0,1.0,-1.3458324460011917
green,small,south,-0.19322119190186798,1,1.0,-4.032356914288622
blue,large,south,-0.36460757138271344,0,1.0,-0.13989842244226824
green,large,east,1.8012039684072043,1,1.0,0.9079861115687494
green,small,west,-0.43575281663761267,0,1.0,-0.9573000529600965
blue,small,south,1.3068479290380441,0,1.0,-0.34444746738552623
green,large,north,0.27660633675866136,1,1.0,1.6477800425796874
red,large,north,-0.7013954432679687,0,1.0,0.6548726464589676
red,large,west,-0.30608996583076375,0,1.0,1.502672292461295
red,medium,east,0.6276954963573724,1,1.0,3.257001884593568
red,small,south,-0.1335592436447551,1,1.0,-1.2165142808924145
blue,small,west,-0.5803910328593737,1,1.0,-1.5169315084016688
green,small,south,0.03357958532920598,1,1.0,-4.076892978672003
green,large,south,0.764533679883742,1,1.0,-1.4809015395177931
blue,medium,west,0.1589460136727127,0,1.0,0.0062264329204229085
green,small,east,-0.7592799560948265,0,1.0,-0.5688435422127683
red,medium,east,1.8988769001966117,1,1.0,1.6674885090525158
blue,small,south,0.9173684746962145,0,1.0,-0.9815464857102748
red,small,north,-0.46567025892595615,0,1.0,-0.8493095368924684
blue,small,south,1.0841450404479962,0,1.0,-1.6858501343399146
blue,medium,west,-0.13654995670101613,0,1.0,0.1408165375754937
blue,small,north,-1.6413756531450303,0,1.0,-1.626292496463996
blue,large,north,-0.39141707428351863,0,1.0,1.9199993433123388
blue,large,east,1.0454141893565354,0,1.0,1.8544201887201435
red,small,south,-0.2717003255004465,1,1.0,-1.2603981842562835
blue,large,south,-1.2619976905717156,0,1.0,-0.5054560704746789
blue,small,north,0.7534136408899871,1,1.0,2.0656176530866834
blue,small,east,0.5374409747366575,1,1.0,-0.8111562894456321
blue,large,south,-1.3828974464291943,0,1.0,-0.2154066482701798
red,medium,north,0.1555805356229475,0,1.0,0.7223555535991529
green,large,south,-0.7937471057647432,1,1.0,-2.9554202073680345
blue,medium,east,1.3703712376619752,1,1.0,0.7749507524453185
blue,small,south,1.244453347002023,0,1.0,-0.33822002918196614
red,medium,north,1.3133727837661997,1,1.0,4.151195274599224
red,small,west,0.014334390405898621,0,1.0,-0.7658983646690768
blue,small,north,0.8361430417508234,1,1.0,1.8117270620513108
red,small,west,1.0668391981386318,0,1.0,0.8672850657470472
blue,small,east,-0.046419046474397624,1,1.0,-0.49228525688217134
green,large,east,0.8999797193199188,0,1.0,1.7055023604467276
red,small,east,-0.18864570949196802,1,1.0,0.6360223956877352
green,large,north,1.4147704052632055,0,1.0,2.467946713674598
green,large,north,-1.3889313485180161,1,1.0,1.5315346958786393
red,small,east,0.9195807331523281,1,1.0,0.48153051548061865
red,medium,north,1.3997774287676414,1,1.0,4.3499952369590975
red,large,north,-0.9964046999550995,1,1.0,5.709653685746149
blue,small,north,-0.5682522069948817,0,1.0,-0.16689666442956513
green,small,west,0.5174213934494367,1,1.0,-0.59314165598015
blue,large,north,-0.3489693338085779,1,1.0,4.462121475519996
red,small,east,0.6147023105878255,0,1.0,-0.20573988614553107
blue,medium,north,-0.24947840708199026,1,1.0,2.5766276480065566
red,medium,east,0.7641591882045705,0,1.0,1.2667710281604605
red,small,north,-1.1968982335567369,1,1.0,2.022106954467548
red,medium,west,1.2207025733245318,0,1.0,1.0494768626051734
green,medium,east,-0.4165958446224937,1,1.0,-1.1175564981727564
blue,large,south,-0.48891126136281643,0,1.0,-1.032810857231941
green,large,north,1.638342873806275,1,1.0,3.1269229058690713
green,large,west,-1.560383666874661,0,1.0,1.1806797724128109
red,small,south,1.3810611198252558,1,1.0,-1.333723291971769
blue,small,west,0.002244159888823835,0,1.0,-0.9145734727973454
blue,large,south,0.2849556027327158,1,1.0,-1.0031992609617102
green,small,east,-0.8681993375911436,0,1.0,-1.2215932259695645
blue,medium,east,0.2812530931277653,1,1.0,0.22937491977668611
red,large,west,-0.8386652888878025,0,1.0,1.4696217961651818
blue,small,south,-1.0021981717854536,1,1.0,-3.1966248475208654
blue,large,east,-0.5104752473135239,1,1.0,0.7714932973088072
green,large,east,-1.9182614318674158,0,1.0,0.47485034467046494
red,small,north,0.08557297137080615,0,1.0,-0.39151100092389224
red,large,west,-0.4428702296468646,1,1.0,3.4422398502457656
green,large,east,-0.9724629029178828,1,1.0,0.458534956383446
blue,large,east,1.167088075679283,0,1.0,1.3189300503912558
blue,medium,south,0.8430375380945744,0,1.0,-1.2694972075482955
blue,large,west,0.623393507128639,1,1.0,2.0603984358950593
blue,medium,south,0.1617439353129725,1,1.0,-2.030254696871364
green,medium,south,1.0454549769961592,0,1.0,-1.087186104874711
blue,small,east,0.06073825280578684,0,1.0,-0.7204846770131135
blue,large,south,-1.5541833328942873,0,1.0,-1.1603481709250016
blue,large,north,-0.6939060674230396,1,1.0,3.3509582454960785
red,medium,north,-1.4644935862797352,0,1.0,0.3397621913678517
red,large,west,-1.907380046976902,0,1.0,0.9472819855163959
green,medium,south,0.6597212144872813,0,1.0,-1.1081517714640627
red,large,north,1.3400700500569367,1,1.0,6.5951225509704425
blue,small,east,-1.511918264764727,1,1.0,-1.5927827200856954
red,large,east,-0.10878193836907743,0,1.0,2.50472645382205
green,large,south,-0.5428325403750222,0,1.0,0.32100274046786226
blue,small,south,1.1912269716044663,0,1.0,-0.8432513874719005
red,small,east,0.5109467259551281,1,1.0,1.2608709725818863
red,large,west,-0.8680534521232164,1,1.0,3.749221477906424
blue,medium,north,0.6898963156745568,0,1.0,0.35741268566059503
blue,medium,east,-0.056476270186847415,1,1.0,0.5611807089912492
red,medium,south,0.1339705389818359,1,1.0,-0.7439268506437846
red,small,west,0.709955338230402,1,1.0,2.5247645702946997
red,small,west,1.4147730485698187,1,1.0,2.4877453455443264
blue,medium,north,0.5672408175392879,1,1.0,2.550344817356605
blue,small,east,1.7593352841544325,1,1.0,1.1175609242339553
